Body Type,Diet,How Often Shower,Heating Energy Source,Transport,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,CarbonEmission,Sex_female,Sex_male,Energy efficiency_No,Energy efficiency_Sometimes,Energy efficiency_Yes,Cooking_Oven,Cooking_Microwave,Cooking_Grill,Cooking_Airfryer,Cooking_Stove,Recycling_Metal,Recycling_Paper,Recycling_Glass,Recycling_Plastic
0,1,1,2,0,2,9552,2,88,2,5,16,4,1,1473,False,True,False,True,False,False,False,False,False,False,True,True,False,True
2,3,0,1,1,1,17228,2,119,0,4,3,33,3,1945,True,False,False,False,True,False,True,True,True,False,True,False,False,False
0,2,2,2,1,0,16631,3,505,0,1,9,20,6,1666,True,False,False,True,False,False,False,False,False,False,True,True,True,True
3,2,0,3,2,0,21407,0,6959,3,1,19,26,18,4808,False,True,True,False,False,False,False,True,True,True,True,False,False,True
0,1,1,2,0,2,23625,1,57,2,7,21,28,20,1823,True,False,False,True,False,False,True,False,False,False,False,True,False,True
1,0,2,2,0,1,18252,0,30,3,3,13,35,13,1284,True,False,False,True,False,False,True,True,True,True,False,True,True,True
3,0,2,2,1,1,23454,3,733,1,1,17,22,6,2597,True,False,False,True,False,False,False,False,False,True,False,False,False,True
2,0,1,2,0,1,15608,3,34,3,7,20,12,10,2822,True,False,True,False,False,False,True,True,True,True,False,True,False,True
2,0,2,3,0,0,14925,3,88,1,3,4,10,7,2607,False,True,False,True,False,False,True,False,False,True,False,True,False,False
1,0,2,0,2,0,8102,0,3954,2,6,1,16,1,1967,False,True,False,False,True,True,False,False,False,False,True,False,True,False
3,2,3,1,1,2,21578,2,1378,3,3,22,44,16,2809,True,False,False,False,True,True,False,False,False,True,False,True,False,True
3,0,1,1,1,0,11343,2,664,0,7,19,50,6,2361,True,False,False,False,True,False,True,True,True,False,False,True,False,False
1,0,0,0,1,2,17228,0,1699,0,5,14,47,2,855,True,False,False,False,True,False,False,False,False,False,True,True,True,True
1,2,2,2,1,0,19275,1,1702,0,2,3,8,2,1263,False,True,False,False,True,True,True,True,True,True,False,False,False,True
0,2,2,1,0,1,12537,0,41,2,7,2,33,23,1437,True,False,False,False,True,True,False,True,True,True,True,True,False,True
3,1,2,0,0,0,21834,3,5,2,6,19,33,6,2942,True,False,False,True,False,False,False,False,False,True,False,False,False,False
3,2,0,2,2,1,21834,2,3390,2,6,0,20,9,2500,False,True,False,False,True,False,True,True,True,False,True,True,True,False
2,2,1,3,1,2,9467,2,1242,0,7,12,32,22,2394,True,False,False,True,False,False,True,False,False,False,True,False,False,True
3,3,2,0,1,1,13219,2,671,2,5,9,31,3,2511,False,True,False,True,False,True,True,True,True,False,False,True,False,True
2,0,2,3,2,0,14669,0,9035,1,7,17,48,9,1641,True,False,True,False,False,False,False,False,False,True,True,True,True,True
0,0,3,3,1,1,6567,2,358,3,7,18,14,16,2458,False,True,False,True,False,True,True,True,True,False,True,True,True,False
3,0,2,1,0,0,14925,1,10,1,2,21,44,18,2059,False,True,False,False,True,True,False,True,True,True,False,False,False,False
3,1,1,1,1,1,6908,1,427,2,1,7,50,16,1985,False,True,False,True,False,True,False,False,False,True,False,False,False,True
1,0,2,0,1,1,20640,3,1191,1,2,18,12,23,2192,False,True,True,False,False,True,False,True,True,True,True,True,False,True
1,0,0,0,1,2,14499,1,196,1,1,9,2,6,627,False,True,False,True,False,False,False,False,False,False,False,True,True,False
0,2,0,2,2,2,19872,3,1144,2,2,11,10,20,2418,False,True,False,False,True,False,False,True,True,True,True,False,True,False
1,1,2,1,0,0,17399,3,76,2,2,21,9,9,1851,True,False,False,False,True,True,True,False,False,True,True,True,False,False
3,2,3,0,0,2,15011,2,99,0,3,23,44,9,1814,True,False,True,False,False,False,False,False,False,True,True,True,True,True
0,2,0,2,2,1,15437,2,2767,0,2,19,38,1,2091,True,False,False,False,True,True,False,False,False,True,True,False,False,True
0,1,2,1,1,0,23028,1,717,2,1,23,25,7,1492,False,True,True,False,False,False,False,True,True,True,False,False,False,True
2,2,3,1,1,1,15011,3,1521,0,4,10,15,5,2257,True,False,False,True,False,True,True,False,False,True,True,True,True,True
3,0,1,1,1,2,22004,2,1354,0,4,19,35,4,2408,False,True,True,False,False,True,False,False,False,False,False,True,True,False
1,3,0,2,0,0,22431,3,99,2,7,9,16,12,2520,True,False,False,False,True,False,False,True,True,False,True,True,True,True
2,0,2,2,2,2,18934,3,6512,1,2,12,25,1,5110,False,True,False,False,True,True,False,False,False,False,True,True,False,True
3,1,1,2,0,0,13219,0,45,0,1,8,43,23,1345,True,False,False,True,False,False,False,False,False,True,True,False,False,False
2,3,2,3,2,2,16375,2,4097,3,5,17,41,23,3929,True,False,False,True,False,False,False,True,True,False,True,False,True,True
1,3,0,3,0,2,10320,0,76,1,1,21,31,19,1198,True,False,False,False,True,True,True,False,False,False,False,True,True,True
3,3,0,1,1,0,16119,1,1038,0,4,14,50,18,2529,False,True,True,False,False,True,True,True,True,True,False,False,False,True
2,0,0,2,0,0,24478,0,24,1,2,23,38,2,1398,False,True,False,False,True,False,True,False,False,True,False,False,True,False
1,0,1,1,2,2,22260,0,2962,3,2,11,46,18,1993,True,False,False,False,True,False,False,True,True,False,True,True,False,True
1,1,2,1,0,0,7420,3,86,2,5,6,21,6,2200,True,False,False,True,False,True,False,False,False,False,False,False,True,True
2,0,0,0,2,2,5287,3,3630,3,7,14,11,15,3088,True,False,False,True,False,True,False,False,False,True,True,True,False,True
0,0,0,0,0,1,14328,0,11,1,6,22,7,1,656,True,False,False,True,False,False,True,False,False,True,False,True,True,False
0,1,1,1,2,1,22431,2,7537,2,2,20,29,7,3256,True,False,True,False,False,True,True,True,True,True,False,False,True,True
3,0,0,3,1,0,22687,2,389,1,2,20,45,21,2341,True,False,False,False,True,False,True,False,False,False,True,False,True,True
3,1,0,1,1,2,20213,0,579,1,6,17,1,11,1159,True,False,False,True,False,False,True,True,True,False,True,False,True,True
0,0,2,3,2,2,4861,1,3462,3,4,23,49,0,1875,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,1,2,0,1,2,11940,2,924,2,6,6,33,19,2242,False,True,False,False,True,True,True,False,False,True,True,False,False,False
3,0,2,1,1,0,5885,0,1903,1,1,18,22,4,1079,False,True,False,False,True,False,False,False,False,False,True,False,False,True
3,0,0,0,2,2,7590,2,5509,1,5,6,33,22,3144,True,False,True,False,False,True,False,True,True,False,True,False,False,True
0,2,2,2,2,2,22345,0,9885,3,3,2,37,7,3561,True,False,False,False,True,True,False,False,False,True,False,True,True,False
1,0,1,2,0,2,14925,0,12,1,4,20,44,8,1524,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0,0,0,3,2,2,8273,1,9947,2,7,19,4,8,3566,False,True,True,False,False,True,True,True,True,False,False,False,False,False
3,3,2,0,2,2,5543,3,6215,1,7,17,33,1,2682,True,False,False,False,True,False,False,True,True,False,False,True,False,True
3,0,3,1,0,0,12281,1,20,3,3,12,47,20,2046,False,True,False,False,True,True,False,True,True,False,False,True,True,True
1,3,3,0,2,2,25416,2,6086,0,2,0,46,3,2759,True,False,True,False,False,False,False,False,False,True,False,False,False,False
1,2,3,3,2,2,12708,3,724,2,4,12,33,14,3272,False,True,False,False,True,True,True,False,False,False,True,False,False,False
3,1,3,2,1,2,5032,3,1939,1,1,10,37,2,2668,True,False,False,False,True,True,True,False,False,True,False,True,True,True
0,1,0,1,0,1,14755,3,8,1,6,24,43,15,3119,False,True,False,True,False,True,True,False,False,True,False,False,False,False
3,0,1,2,2,2,13902,1,8904,3,1,24,16,12,3740,True,False,False,True,False,False,False,False,False,False,True,True,False,False
1,0,1,3,0,1,17484,0,8,3,4,10,31,1,1369,True,False,False,False,True,True,True,True,True,True,True,True,False,False
2,0,1,3,1,2,12964,1,830,1,3,10,19,14,1604,True,False,True,False,False,True,True,True,True,True,False,True,True,False
0,3,0,3,2,0,4861,3,6776,2,4,17,17,0,2542,False,True,True,False,False,True,False,True,True,False,True,True,False,False
2,0,1,1,1,0,21493,1,465,1,7,24,44,1,1964,False,True,False,True,False,False,False,True,True,True,False,True,False,True
3,0,3,2,0,2,21663,2,98,3,1,8,5,22,2029,False,True,False,False,True,False,False,False,False,False,False,False,False,True
0,3,1,0,0,2,12025,3,92,3,2,15,39,5,2086,True,False,False,False,True,False,False,True,True,True,True,True,True,False
0,1,0,1,2,0,23540,0,8744,3,1,1,23,1,893,False,True,False,True,False,True,False,True,True,True,True,False,True,True
2,1,2,1,1,2,19104,1,1263,3,7,24,17,9,2611,False,True,True,False,False,False,False,False,False,False,True,False,False,False
0,2,1,3,0,0,9552,2,68,1,3,23,2,20,1279,True,False,False,True,False,True,True,True,True,False,True,True,True,True
3,3,0,3,0,1,5970,3,81,2,3,19,30,18,2947,True,False,False,True,False,True,False,True,True,False,False,True,True,False
0,2,2,1,1,1,12537,0,708,3,6,16,24,23,1504,True,False,True,False,False,False,True,True,True,True,True,True,True,False
0,2,0,1,1,1,24734,3,433,1,3,18,15,11,2099,True,False,False,False,True,True,True,True,True,True,False,False,True,True
3,1,2,3,0,2,10917,2,29,2,1,17,37,12,2344,True,False,False,False,True,False,False,True,True,True,False,False,True,False
1,3,0,3,1,0,8614,0,1041,0,7,9,22,13,1442,True,False,False,False,True,True,False,True,True,True,False,False,False,True
3,3,0,2,2,2,11258,1,5653,2,5,0,43,0,4240,False,True,False,False,True,False,False,False,False,True,False,True,True,False
1,3,2,2,2,1,21151,3,7434,2,4,9,27,1,4768,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,2,1,0,0,0,6908,2,25,0,3,0,18,0,1196,False,True,False,True,False,True,True,True,True,False,True,False,True,False
1,0,2,2,2,1,22175,1,9700,2,6,18,34,16,1722,True,False,False,False,True,True,False,False,False,True,False,False,False,True
1,0,2,1,1,2,11599,2,1934,1,2,9,7,13,1612,False,True,False,False,True,True,True,True,True,False,False,True,True,True
2,0,3,2,1,1,7505,2,1755,2,1,23,45,13,2020,True,False,True,False,False,False,True,False,False,False,True,True,False,False
0,0,0,3,0,1,17910,1,36,2,4,11,40,17,1709,True,False,False,True,False,True,False,False,False,True,True,False,False,False
2,0,3,2,2,2,18166,1,3014,1,6,6,2,11,1544,False,True,True,False,False,False,True,True,True,True,True,False,True,False
0,3,2,0,2,0,17399,0,5787,0,5,11,17,1,2456,True,False,True,False,False,True,True,False,False,True,True,True,False,True
3,1,3,0,0,1,22857,3,48,1,5,15,36,13,2883,True,False,True,False,False,False,False,True,True,False,False,False,True,True
1,0,2,1,0,2,14414,3,81,0,4,10,14,9,2452,False,True,False,False,True,True,True,False,False,False,False,False,False,False
0,3,3,1,1,0,17058,2,1360,2,6,16,38,22,2476,False,True,False,False,True,False,True,True,True,False,True,False,True,False
0,0,0,2,1,2,8870,2,1738,1,2,20,15,6,1365,True,False,False,False,True,True,False,False,False,False,False,True,False,True
1,1,3,3,0,1,21407,0,62,3,4,19,22,8,1564,True,False,True,False,False,True,False,True,True,False,True,False,False,True
3,2,2,2,2,1,18166,2,7174,1,2,5,44,20,3582,True,False,False,True,False,False,True,True,True,True,True,False,False,False
0,1,0,0,2,1,7590,0,5030,1,5,4,45,24,2313,True,False,True,False,False,True,True,True,True,False,True,False,False,False
0,3,3,2,0,0,15863,1,58,2,3,17,25,20,1781,False,True,False,True,False,True,True,False,False,True,False,False,True,False
3,0,0,0,1,0,20725,0,1878,3,6,10,27,22,1747,False,True,False,True,False,False,True,True,True,False,True,True,True,False
1,1,0,2,1,1,13475,0,821,0,1,0,25,17,1026,True,False,False,True,False,False,False,True,True,False,False,False,True,False
1,1,1,1,1,1,21578,1,1342,1,1,7,38,4,1560,False,True,False,True,False,False,True,True,True,True,True,False,False,True
3,3,2,3,2,0,19019,3,6727,3,4,19,46,24,5754,True,False,True,False,False,False,True,False,False,True,True,False,False,False
2,0,0,0,1,2,20299,2,44,3,2,9,6,23,1947,False,True,False,False,True,False,True,False,False,True,False,False,False,True
0,1,1,1,1,0,7164,1,35,1,1,15,29,4,1272,False,True,False,True,False,True,False,False,False,True,False,False,False,False
0,1,2,3,1,0,20810,1,1907,3,4,9,36,4,1693,True,False,False,False,True,False,True,False,False,False,True,True,False,False
1,0,1,3,1,2,22260,0,117,3,5,2,16,21,1490,True,False,False,True,False,False,False,False,False,True,True,True,True,True
2,1,1,0,0,0,5287,1,41,3,3,14,21,8,1428,False,True,False,True,False,True,True,True,True,False,False,False,False,True
0,1,1,1,2,0,15437,2,7804,0,3,22,28,2,2678,False,True,True,False,False,True,False,False,False,True,True,True,False,True
3,0,0,0,2,1,20043,0,5659,2,7,7,19,6,2902,True,False,False,False,True,True,False,False,False,False,True,False,True,False
3,2,0,0,0,0,24307,0,6,2,4,9,8,10,868,True,False,False,True,False,True,False,True,True,True,True,True,False,True
1,2,2,3,1,2,8102,1,1636,1,4,14,22,23,1876,False,True,False,False,True,False,True,False,False,True,False,True,False,False
3,3,0,1,2,0,17058,2,2678,0,1,1,7,1,2881,False,True,False,False,True,True,True,False,False,True,False,False,True,True
1,2,1,1,1,1,9893,2,1709,0,3,2,34,1,2007,False,True,True,False,False,True,True,True,True,False,True,False,True,False
1,2,3,1,2,0,10490,2,647,3,6,2,4,24,1995,True,False,False,False,True,False,False,True,True,False,False,False,False,False
1,0,1,0,1,0,24222,0,1965,1,2,22,39,7,984,False,True,False,False,True,True,False,True,True,False,True,True,True,False
2,3,2,0,0,0,22004,2,59,2,5,19,34,5,2003,True,False,True,False,False,False,False,True,True,False,True,True,True,True
0,2,2,0,0,2,8614,2,81,1,2,19,36,3,1278,True,False,False,True,False,False,False,False,False,False,True,True,False,True
3,0,2,3,1,2,21493,3,321,2,4,4,32,9,3884,False,True,True,False,False,True,True,True,True,False,True,False,True,False
2,2,3,3,0,2,9381,3,49,2,6,21,12,8,3115,True,False,False,True,False,True,False,True,True,True,False,False,False,True
3,3,2,1,0,2,18337,3,80,2,7,18,33,18,4039,False,True,False,False,True,False,True,False,False,True,True,True,True,True
1,2,0,3,0,1,16460,0,67,3,1,13,49,15,1499,True,False,False,False,True,False,False,True,True,True,True,False,False,True
1,2,3,1,0,1,8273,3,28,3,7,6,7,2,2476,True,False,False,True,False,True,True,False,False,True,True,True,True,True
2,1,3,3,0,2,18252,3,12,2,4,3,36,12,3217,True,False,True,False,False,False,False,False,False,True,False,False,True,True
1,3,1,1,1,2,9040,0,10,0,1,10,36,22,1245,True,False,True,False,False,True,True,False,False,True,True,False,False,True
3,3,2,2,0,1,18337,0,54,2,1,15,35,12,1435,True,False,True,False,False,False,False,True,True,True,False,True,True,True
3,0,1,0,0,2,8529,2,26,0,5,13,49,5,2201,False,True,False,False,True,False,False,True,True,True,False,True,False,True
3,3,3,0,0,1,12964,2,71,2,4,16,40,5,2479,False,True,False,True,False,True,True,True,True,False,False,True,True,True
2,1,3,2,1,2,13305,0,1153,0,4,13,2,22,964,True,False,True,False,False,True,False,True,True,False,True,True,False,False
3,0,0,0,1,1,9467,0,1839,1,6,3,9,15,1039,True,False,True,False,False,True,True,False,False,True,False,True,True,False
3,3,0,1,2,2,15181,0,8620,3,1,9,23,21,3781,True,False,False,False,True,False,False,True,True,True,True,False,True,True
3,1,0,1,2,2,8955,3,2173,2,4,21,4,8,3419,True,False,False,False,True,True,True,True,True,True,True,False,False,False
3,1,2,2,0,0,19360,2,50,3,7,15,32,24,3307,False,True,True,False,False,False,True,True,True,False,False,False,True,True
1,1,0,2,0,2,10746,0,82,0,5,5,37,24,1542,False,True,True,False,False,False,False,False,False,True,True,False,False,True
2,0,2,2,0,0,20554,1,49,0,7,6,22,9,1064,True,False,True,False,False,False,True,False,False,False,True,True,True,True
1,3,1,0,0,1,22090,0,25,3,4,13,38,17,1323,True,False,False,True,False,True,True,True,True,False,True,True,True,False
1,0,2,3,0,2,6140,1,56,3,1,14,15,17,1331,False,True,False,True,False,True,True,False,False,False,True,True,False,False
1,2,2,0,1,0,10064,2,1552,1,3,13,2,23,1370,True,False,False,True,False,False,False,False,False,True,False,False,False,True
3,0,0,1,0,1,18934,2,24,1,1,11,21,0,1515,True,False,True,False,False,True,False,True,True,False,True,True,False,False
0,2,0,0,1,1,22601,1,1802,1,1,2,38,6,1053,False,True,False,False,True,False,True,False,False,False,True,True,True,False
1,1,3,1,0,2,13390,3,89,2,5,12,13,3,2675,False,True,False,False,True,False,False,True,True,False,True,False,False,True
0,0,1,0,2,0,11172,2,2490,3,4,24,27,8,1710,False,True,False,False,True,True,False,True,True,True,False,True,False,True
2,2,2,2,1,0,13902,2,320,0,2,13,9,7,1621,False,True,True,False,False,False,False,True,True,False,True,False,True,False
3,1,2,0,1,2,17399,3,28,0,6,22,36,13,2775,True,False,False,True,False,False,True,False,False,True,False,False,True,True
1,2,1,2,0,1,9467,0,28,3,7,4,2,10,1232,True,False,False,False,True,True,False,False,False,True,True,True,False,True
0,2,1,0,1,0,13219,1,1962,0,6,2,14,6,881,True,False,True,False,False,True,True,False,False,True,False,True,True,True
1,0,3,1,2,1,5373,3,8953,3,1,12,27,6,4676,False,True,False,True,False,False,False,True,True,True,False,True,True,True
0,0,3,0,2,1,17910,2,1668,0,7,14,27,12,1748,False,True,True,False,False,True,True,False,False,True,True,True,True,True
2,3,3,2,1,1,19701,0,1474,1,2,21,33,2,1375,True,False,False,True,False,False,False,True,True,True,True,True,False,False
0,2,0,2,2,0,9467,1,6340,3,4,8,44,9,2920,True,False,False,True,False,True,False,True,True,True,True,True,False,True
2,1,2,1,0,1,6823,2,5,2,4,19,46,23,2568,False,True,True,False,False,True,False,False,False,False,False,True,True,True
3,1,0,2,2,2,13646,1,243,0,4,7,7,24,1587,False,True,False,False,True,False,True,True,True,True,False,True,False,False
1,0,2,3,2,1,9808,3,6828,3,2,8,17,22,4586,False,True,True,False,False,True,True,False,False,True,True,False,True,False
0,0,2,1,1,0,8187,3,855,0,3,17,13,17,2174,False,True,False,False,True,True,False,True,True,True,True,False,False,False
2,2,0,1,1,1,12025,3,545,0,6,22,8,23,2598,False,True,True,False,False,False,False,True,True,True,True,False,True,True
0,3,3,0,1,1,14072,3,555,2,1,5,48,7,2619,False,True,False,True,False,False,False,True,True,True,False,False,False,False
1,3,0,0,1,2,10661,1,180,3,4,1,26,12,1640,False,True,False,False,True,False,False,True,True,True,False,False,True,False
3,3,1,0,2,0,11684,2,3571,1,7,5,45,9,2343,True,False,True,False,False,False,True,True,True,True,True,False,False,False
0,1,1,1,0,1,20384,2,74,2,1,13,8,23,1329,True,False,False,True,False,True,True,True,True,True,True,True,False,False
2,3,3,1,0,0,21834,2,65,1,3,17,0,8,1908,False,True,False,False,True,True,False,False,False,False,False,False,True,False
1,1,3,0,2,2,20896,3,8371,1,6,21,46,11,5020,False,True,False,True,False,True,True,False,False,False,False,True,True,True
3,0,2,3,1,0,13390,3,1724,1,4,15,28,8,3292,False,True,True,False,False,False,False,True,True,False,False,True,True,True
1,2,1,3,0,2,21066,1,45,2,6,12,15,18,1745,True,False,True,False,False,False,False,False,False,False,False,True,True,False
0,3,1,1,1,1,21748,2,1489,1,6,17,37,19,2700,False,True,False,True,False,True,False,True,True,True,False,False,True,False
3,1,0,3,1,0,8273,1,686,1,1,7,30,21,1451,True,False,False,False,True,True,True,True,True,False,True,False,True,False
0,2,1,2,0,0,17143,1,70,2,4,19,18,20,1555,False,True,False,False,True,False,True,True,True,False,False,False,False,False
0,3,2,1,2,1,14584,0,5459,3,6,3,42,18,3818,False,True,False,False,True,True,True,True,True,False,False,True,True,True
1,2,1,3,0,0,12452,3,80,3,7,10,23,14,3046,False,True,True,False,False,False,True,False,False,True,True,True,True,False
0,0,1,3,2,2,21151,0,7685,1,4,12,8,16,1279,False,True,False,True,False,True,False,True,True,False,True,True,False,True
1,1,0,3,1,1,23028,1,457,0,3,21,7,4,976,True,False,False,False,True,False,True,True,True,False,False,True,True,True
2,2,0,2,1,1,10405,0,1322,3,2,16,23,15,1469,False,True,True,False,False,False,False,False,False,False,False,False,True,True
0,1,3,1,2,0,17313,2,1405,3,2,16,46,10,2019,False,True,True,False,False,False,True,True,True,True,True,True,True,True
3,1,1,3,2,1,23795,1,3142,1,7,1,14,9,2802,False,True,True,False,False,True,True,False,False,True,False,False,False,True
0,3,0,2,1,1,7931,1,1639,1,4,18,29,6,1399,True,False,False,True,False,True,False,True,True,True,False,True,False,True
0,1,3,1,0,0,9637,3,75,0,1,13,6,20,1795,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1,2,0,0,2,0,11599,0,7708,1,7,1,20,11,4048,False,True,True,False,False,False,True,False,False,True,False,False,True,True
2,0,2,1,0,0,18081,0,43,2,4,24,15,4,1141,False,True,False,True,False,False,False,False,False,False,True,False,True,True
3,0,3,2,1,2,23540,1,1397,0,4,7,11,23,1675,False,True,True,False,False,True,True,True,True,False,True,True,True,False
1,3,2,0,0,0,22857,2,53,3,1,13,49,15,2047,False,True,False,False,True,False,True,False,False,False,True,False,False,True
2,0,2,3,0,2,13475,1,83,3,4,17,42,8,2272,False,True,False,False,True,True,True,False,False,False,True,False,True,True
0,0,3,2,2,1,10490,2,3288,0,6,10,14,9,2823,False,True,False,True,False,True,True,True,True,True,True,False,False,False
0,0,0,1,2,0,14584,2,8405,1,3,19,32,19,3156,False,True,True,False,False,True,True,False,False,False,True,False,False,False
1,3,0,3,2,2,4264,1,1838,1,4,15,43,10,2004,True,False,True,False,False,False,False,True,True,True,False,True,True,True
3,2,1,0,0,2,11428,3,3,1,2,13,22,3,2606,False,True,True,False,False,True,True,False,False,True,True,True,False,False
1,0,0,0,1,0,11940,1,1579,3,6,16,21,13,1541,True,False,False,False,True,False,True,True,True,True,False,False,False,False
2,2,2,2,0,2,20640,0,45,3,5,13,19,0,1606,True,False,False,True,False,True,False,False,False,True,True,False,False,True
2,2,1,0,2,0,6652,1,7135,3,4,16,40,4,4956,False,True,False,False,True,True,False,False,False,False,False,False,True,False
3,2,0,3,0,2,12708,3,63,1,5,19,10,17,2840,True,False,True,False,False,False,False,True,True,False,True,False,True,True
1,3,2,3,0,1,10149,3,1,3,7,10,14,0,3192,False,True,False,True,False,False,True,False,False,False,True,False,True,False
0,3,1,1,0,2,12878,3,60,3,5,8,18,7,2755,True,False,True,False,False,True,True,True,True,True,False,False,False,False
3,2,3,3,1,1,4520,3,1787,0,4,6,42,18,3063,True,False,False,False,True,False,True,True,True,True,True,True,False,True
3,2,0,2,2,2,6567,1,9095,2,7,6,48,11,3905,True,False,False,True,False,False,True,True,True,True,False,False,True,False
3,3,1,2,1,0,24222,3,635,1,1,20,23,9,3154,False,True,False,False,True,True,False,True,True,False,True,True,True,False
1,1,1,1,0,1,18849,3,56,1,2,22,34,12,2327,True,False,False,False,True,True,True,False,False,True,False,False,True,True
1,1,2,0,2,2,13987,3,9030,3,6,19,23,0,5145,False,True,False,False,True,False,True,False,False,True,False,True,False,True
1,3,0,3,1,0,5202,3,1159,1,2,19,39,19,2980,False,True,True,False,False,True,True,True,True,False,False,True,True,False
1,3,0,0,1,1,5629,2,23,2,3,12,45,17,1807,False,True,False,True,False,False,True,False,False,True,True,True,True,False
0,2,3,1,1,0,4861,1,1398,0,4,16,25,20,1217,False,True,False,False,True,False,True,False,False,True,False,True,True,True
0,0,3,0,2,0,17569,1,4477,1,6,9,37,5,1912,False,True,True,False,False,False,False,False,False,False,False,True,True,True
1,3,2,1,1,2,8870,3,174,0,6,0,15,0,2219,True,False,False,False,True,True,False,True,True,False,False,False,True,False
1,2,0,3,0,1,15096,2,38,2,7,21,29,11,2051,True,False,False,False,True,True,False,False,False,True,True,True,True,True
2,3,2,1,1,2,10490,0,1318,2,3,17,30,3,1753,False,True,False,True,False,True,False,True,True,True,False,True,False,True
1,1,3,0,0,2,15352,0,69,2,1,12,26,8,810,False,True,False,False,True,False,True,True,True,True,True,True,False,True
0,3,0,0,0,1,8358,2,27,2,3,17,6,22,1378,True,False,True,False,False,False,False,True,True,True,False,False,True,False
1,1,0,0,1,0,20043,1,1360,2,5,13,9,2,1139,True,False,False,True,False,True,False,False,False,True,False,False,False,False
3,0,2,1,2,2,10831,1,9280,3,6,21,36,12,3963,True,False,True,False,False,True,True,False,False,True,False,True,False,False
2,1,3,1,2,0,22687,0,3338,0,4,3,35,6,2758,False,True,False,True,False,False,False,False,False,True,False,True,False,True
2,0,3,1,1,0,17569,1,1959,0,6,16,35,7,1466,True,False,True,False,False,True,True,True,True,False,True,False,True,True
0,3,1,0,0,1,22857,2,9,0,7,3,29,6,1515,True,False,False,True,False,False,False,True,True,False,True,False,False,True
2,0,2,2,0,2,6908,2,62,3,5,14,25,0,2372,False,True,False,False,True,False,True,False,False,True,False,True,True,False
2,1,2,1,2,2,14669,0,4389,3,3,12,22,7,1392,True,False,True,False,False,False,False,True,True,True,True,False,False,False
1,3,2,2,2,2,13219,1,8387,2,7,9,42,13,4443,False,True,True,False,False,True,True,False,False,False,True,True,False,False
1,0,2,3,0,1,19019,0,34,0,2,2,16,9,1114,False,True,False,False,True,False,False,False,False,True,True,False,False,True
1,0,2,1,0,0,8443,0,9,2,2,10,26,2,703,True,False,False,False,True,False,True,False,False,False,False,True,True,True
1,0,1,3,1,1,15266,3,317,1,7,16,35,17,2816,True,False,False,True,False,True,True,False,False,False,False,True,False,False
0,2,0,0,1,0,22516,0,575,3,2,15,28,15,1047,True,False,True,False,False,False,True,False,False,True,True,False,False,False
1,1,2,0,1,1,6482,3,368,2,5,19,32,11,2807,False,True,False,True,False,False,True,False,False,True,True,False,True,True
1,2,3,2,1,0,15863,0,872,2,3,4,26,1,1299,True,False,True,False,False,True,False,False,False,True,False,False,False,False
0,1,2,3,2,2,16887,1,7323,2,5,0,35,13,2141,False,True,False,False,True,True,True,True,True,False,False,False,False,False
1,3,1,3,0,1,18763,3,88,0,2,12,50,18,2603,True,False,False,False,True,True,False,True,True,True,True,False,False,True
2,1,0,3,2,1,6908,0,9216,1,2,21,12,1,3476,True,False,True,False,False,False,True,False,False,False,False,False,False,True
0,3,3,3,2,1,18252,1,7245,1,4,17,22,15,2860,True,False,False,True,False,True,True,True,True,True,True,True,False,True
3,2,1,0,2,1,13561,0,9536,3,5,14,15,19,1807,False,True,True,False,False,True,False,True,True,False,True,False,False,True
2,2,3,3,1,2,14840,1,1723,2,6,1,48,12,2469,True,False,True,False,False,False,False,False,False,True,False,True,True,False
2,0,0,3,2,0,8955,2,4031,2,1,1,43,7,3309,True,False,False,True,False,False,False,True,True,False,False,False,False,False
3,0,1,3,1,1,16034,1,284,3,1,17,3,24,1542,True,False,False,False,True,True,False,True,True,False,False,False,False,True
2,2,0,3,0,1,21663,3,54,1,7,18,27,24,3347,False,True,True,False,False,False,True,True,True,True,True,True,False,True
2,1,2,1,2,0,7761,1,6868,3,5,17,22,1,3356,True,False,True,False,False,True,False,True,True,False,True,True,False,False
3,1,1,2,0,0,14328,3,75,2,3,5,10,18,2417,True,False,True,False,False,True,False,False,False,True,True,True,False,False
1,1,2,2,1,0,23540,0,1764,3,2,10,20,19,1226,False,True,False,False,True,False,True,True,True,True,True,True,False,True
2,0,2,2,0,1,8443,0,7,2,5,0,50,18,1663,True,False,False,False,True,False,False,False,False,False,True,False,True,False
3,0,2,3,2,2,15011,3,6053,1,2,2,33,17,4034,True,False,True,False,False,True,True,True,True,True,True,False,False,False
0,3,3,3,0,2,23454,1,11,3,3,16,32,7,1786,True,False,False,True,False,False,False,True,True,False,True,False,True,True
2,3,0,1,1,2,22175,3,110,2,3,21,20,10,2554,True,False,False,True,False,True,False,True,True,True,True,True,False,False
0,1,2,2,0,0,23540,3,97,2,2,11,1,5,1714,True,False,False,False,True,True,False,False,False,False,False,True,False,False
